Unnamed: 0,제목,날짜,본문
497,"LG전자, 전장사업 '속도'…룩소프트와 합작법인 이달 출범 [CES 2021]",2021.01.11.,"이와 함께 인공지능(AI), 로봇 공학, 소비자 권리, 윤리 등 다양한 분야의 전문가와 함께 만든 인터렉티브 콘텐츠 형식의 보고서인 '인공지능 경험 익스체인지'를 공개했다. 해당 보고서엔 각 분야의 전문가들이 바라보는 인공지능의 미래와 인공지능 발전 단계의 역할에 대한 내용이 담겼다. 배성수..."
498,"보험연구원, 2021 연구 방향 협력적경쟁ㆍ경영혁신 제시",2021.01.12.,"사업 모형 혁신과 관련해서는 디지털 보험사로의 진입, 알고리즘 감독 등 디지털 윤리 가이드라인 마련, 온오프라인 채널 통합, 온라인 보험 서비스 등 경쟁 촉진, 인공지능(AI) 활용 등 판매 채널 관점에서의 연구가 추진된다. 경영 투명성과 관련해서는 런오프(run-off) 도입, 예금보험제도 개선, K-ICS 로드맵..."
499,‘이루다’ 내일 중 서비스 잠정중단…“차별 발언 진심으로 사과”,2021.01.12.,"출시 2주 만에 성희롱·혐오발언·개인정보 유출 의혹 등 각종 논란에 휩싸인 인공지능(AI) 챗봇 ‘이루다’가 서비스를 잠정 중단한다. 20세 여성 캐릭터로... 사용할 수 있도록 공개한다는 방침을 밝혔다. 한국어 AI 대화 연구 및 AI 제품, 그리고 AI 윤리 발전에 유용하게 쓰일 수 있었으면 한다는 취지다. 장영은"
501,"원희목 회장, 제약바이오협회 2년 더 이끈다...""이사장단 만장일치로 임기 연...",2021.01.19.,"이와 함께 윤리경영 확립과 시장 투명성 제고를 위해 국제기준에 부합하는 반부패경영시스템(ISO 37001)을 도입해 회원사의 참여를 견인했다. 또 인공지능(AI)을 활용한 신약개발 환경 조성을 위해 2019년 한국보건산업진흥원과 AI신약개발지원센터를 설립, 융합 기반의 신약개발 패러다임에 선제적으로..."
506,"박일평 LG전자 사장 ""뉴노멀 시대, 분야 간 경계 넘는 혁신 필요""",2021.01.20.,"◇인공지능 발전 단계의 진화 LG전자는 이번 행사를 통해 인공지능, 로봇 공학, 소비자 권리, 윤리 등 다양한 분야의 전문가와 함께 만든 인터렉티브 콘텐츠 형식의 보고서인 'AIX Exchange'(인공지능 경험 익스체인지)를 공개했다. 장 프랑스와 가녜 엘레멘트 AI CEO는 ""LG전자는 제품과 서비스를 통해..."
507,"정부, 앞으로 5년 ‘K-뉴딜 글로벌화 전략’ 발표",2021.01.20.,"정부는 또 원격교육, 원격근무 등 전략적 디지털 ODA를 추진하는 등 개도국 국민들에게 신기술 활용기회 제공하는 한편, 최근 ‘이루다 사태’로 불거진 AI 윤리 문제를 방지하기 위해 지난해 12월 발표해 ‘인공지능 윤리기준 및 법제 로드맵’을 토대로 의제 설정에 선제적으로 대응하는 등 ‘디지털 신..."
508,[이슈 컷] 나쁜 것부터 보고 배우다가…20일만에 결국 입닫은 이루다,2021.01.21.,"지난달 23일 페이스북 메신저 기반으로 출시된 인공지능(AI) 챗봇 이루다인데요. 만화에서 튀어나온 듯 귀여운 인상인 이루다의 나이는 20살. 그룹... 이광석 서울과기대 IT정책전문대학원 교수도 ""일부 개발자는 윤리 가이드라인에 대한 인지가 떨어진다""며 ""사회적 영향력이 있고 민감한 기술을 선보이는..."
509,“개인 정보 피해 보상해라”…이루다에 ‘화난 사람들!’,2021.01.21.,“인공지능(AI)로봇에 화난 사람들” AI 챗봇 ‘이루다’로 촉발된 AI 윤리 문제가 도마에 올랐다. AI 개발 및 서비스 과정에 개인정보 유출도 제기된다. ‘이루다 개인정보 유출 피해 사건’에 300명이 넘는 사람들이 집단 소송에까지 나섰다. 이루다는 이용자들의 카톡 대화를 수집해 만든 것으로 알려졌다....
514,"정희수 ""뼈 깎는 자세로 생보업 디지털화 추진""",2021.01.19.,"헬스케어 사업도 디지털화와 AI(인공지능) 기술을 접목해 국민적 관심을 되새기겠다는 방침이다. 정 회장은 ""급속한 고령화와 만성질환 증가 등 사회적... 또 최근 금융권에서 확대되고 있는 ESG(환경보호·사회공헌·윤리경영) 경영을 위해 내달 생·손보사의 CEO(최고경영자)들이 모여 '보험업계 ESG 경영실천'을..."
515,성착취·혐오발언부터 서비스 중단까지…‘이루다’의 20일 [IT선빵!],2021.01.19.,이 전 대표는 “AI 챗봇 이루다는 기본적으로 사회적 합의에도 못 미치는 수준의 서비스를 제공한다”며 “이는 서비스 제공 회사의 문제”라고 비판했다. 한국인공지능윤리협회도 이루다 서비스 중단과 개선 후 재출시를 촉구하는 성명을 발표했다. 협회는 사용자 동의를 제대로 거치지 않고 이루다 서비스...
516,"안철경 보험연구원장 ""올해 협력적 경쟁·경영혁신 연구 추진""",2021.01.11.,"우선 보험사의 사업모형 혁신을 위해 디지털 보험회사 진입·활성화, 알고리즘 감독 등 디지털 윤리 가이드라인 마련, 온·오프라인 채널 통합, 온라인 보험서비스 등 경쟁촉진, AI(인공지능)활용, 판매채널 관점에서 사업모형 혁신 관련 연구를 진행할 예정이다. 경영 투명성을 제고를 위해 런오프(run-off) 도입..."
517,[CES 2021] LG전자 CTO 박일평 사장 “뉴노멀 시대엔 분야 간 경계 넘는 혁신...,2021.01.11.,"앞서 LG전자는 지난해 CES 2020에서 캐나다 인공지능 솔루션업체인 엘레멘트 AI(Element AI)와 함께 개발한 인공지능 발전 단계를 발표한 바 있다.... 이번 행사에서 LG전자는 인공지능, 로봇 공학, 소비자 권리, 윤리 등 다양한 분야의 전문가와 함께 만든 인터렉티브 콘텐츠 형식의 보고서인 ‘AIX..."
519,"논란 5일만에 사과한 '이루다' 개발사 ""원하는 이용자에 한해 개인정보 삭제""",2021.01.21.,"인공지능(AI) 챗봇 '이루다'의 개발사인 스캐터랩이 개인정보 유출 의혹에 관한 조사에 성실히 임하겠다고 사과했다. 이루다를 둘러싼 논란이 불거진 지... 이어 ""이번 사안으로 인해 AI 산업계에 계신 여러 동료 기업들, 연구자분들, 파트너들께도 누를 끼치지 않기를 바란다""며 ""AI 윤리에 관한 사회적 합의에..."
520,원희목 한국제약바이오협회장 임기 2년 연장,2021.01.19.,또 윤리경영 확립과 시장 투명성 제고를 위해 국제기준에 부합하는 ISO 37001(반부패경영시스템)을 도입해 회원사의 참여를 견인했다. 아울러 인공지능(AI)을 활용한 신약개발 환경 조성을 위해 지난해 한국보건산업진흥원과 AI신약개발지원센터를 설립해 융합 기반의 신약개발 패러다임에 선제적으로...
524,"'탈통신' 구현모 KT 대표, 체질 개선 통한 '디지코' 변모 본격 시동",2021.01.13.,"한보형 서울대학교 전기정보공학부 교수는 인공지능 최신 기술 연구개발 및 딥러닝 연구, AI와 기계학습 관련 사회적·윤리적 이슈를 해결할 수 있는 기술개발 방향에 대한 자문역을 담당하게 됐다. 또한 KT는 그룹 역사상 최초로 1980년대생 연구소장을 발탁하며 젊은 피를 수혈했다. 배순민 박사는..."
525,"시민단체 ""이루다 개발사 개인정보법 위반...철저히 조사·처벌해야""",2021.01.13.,"인공지능(AI) 챗봇 ‘이루다’ 개발사 '스캐터랩'에 대해 시민단체들이 정부의 철저한 조사와 처벌을 촉구하고 나섰다. 이루다는 스캐터랩이 지난달 23일... 없는 AI기술로 이어질 것""이라며 ""윤리 준수를 선의에 기댈 게 아니라 AI기술을 사회적으로 통제하기 위한 현실적이고 명확한 법 규범이 필요하다""고..."
526,"개인정보 유출 논란 ‘이루다’, 첫 사과문…“재발 방지 약속”",2021.01.13.,"그러면서 “이번 사안으로 인해 인공지능 산업계에 계신 여러 동료 기업들, 연구자분들, 파트너들께도 누를 끼치지 않기를 바란다”며 “AI 윤리에 관한 사회적 합의에 부합할 수 있도록 노력하겠다”고 덧붙였다. 빅데이터 수집, 활용 과정서 개인정보법 위반 의혹 스캐터랩은 연애 분석 앱 ‘연애의 과학’으로..."
527,[직설]기계-텍스트의 권리,2021.01.13.,"연구 윤리의 영역으로 논란의 중심이 옮겨갔다. ‘연애의 과학’은 가입한 유저가 카톡 대화를 전송하면 두 사람의 애정도를 수치로서 보여주는... 인공지능에 인권이 있느냐, 없느냐는 논쟁이 곳곳에서 촉발되었으니 말이다. 이러한 논쟁의 시각에 몇 가지의 질문을 던지며 중심을 바꿔보자. 이루다는 왜..."
528,"이루다 개발사 ""실명 전부 못 걸렀다"" 개인정보 유출 인정…공식 사과",2021.01.20.,"인공지능(AI) 챗봇 '이루다'를 개발한 스타트업 스캐터랩이 ""알고리즘으로 실명 필터링을 거쳤는데, 문맥에 따라 이름이 남아있는 부분이 있었다""고... 이들은 ""더 많은 양의 정제된 데이터를 알고리즘으로 학습시키면 AI가 스스로 윤리 의식이나 도덕적 기준을 정립할 수 있다고 생각한다""며 ""이루다를 사회..."
529,미 육군의 『기계-속도 융합전(MSW)』개발,2021.01.20.,"첫째, 미래 전장에서의 승패는 인공지능(AI)이 좌우한다. 이는 미래전 전장이 물리적 지상, 해양과 공중에서 우주, 전자기 스펙트럼과... 이에 따라 미래 전장에서 기계가 전사보다 우위에 서지 않도록 각종 윤리적(ethnic) 법적(legal) 제도 또는 안전장치를 마련해야 한다. 이유는..."
532,이루다 후폭풍…연예인 성희롱 '알페스'·'딥페이크' 처벌 국민청원 빗발쳐,2021.01.19.,"스타트업 스캐터랩이 지난달 23일 출시한 20세 여대생 컨셉의 인공지능(AI) 챗봇 '이루다' 사태가 불러일으킨 후폭풍이 거세다. 이루다는 성희롱의 대상이 되고, 소수자 차별·혐오, 개인정보 유출 논란 등을 일으키자 출시 한 달도 안 돼 서비스가 잠정 중단되며 일단락되는 듯했다. 하지만 인간 윤리에 대한..."
533,그린·디지털 뉴딜 글로벌 시장 선점한다…수출금융 30조 지원,2021.01.19.,"인공지능 윤리기준과 법제 로드맵 등 국내 논의를 토대로 AI, 데이터 등 새롭게 부상하는 디지털 정책 아젠다에도 선제 대응한다. 이 밖에 글로벌 벤처펀드, 디지털미디어 콘텐츠 전문 펀드 등을 활용해 디지털 분야 해외진출 기업에 대한 투자가 총 2260억원 규모로 확대된다. 여기에는 디지털 수출기업 발굴..."
534,"카카오, 온라인 게시물 ‘증오발언 근절 원칙’ 마련",2021.01.13.,"인공지능(AI) 챗봇 ‘이루다’의 혐오 표현으로 AI 윤리 논쟁이 불거진 가운데, 카카오가 국내 기업 중 처음으로 온라인 게시물에 ‘증오 발언 근절 원칙’을 마련했습니다. 카카오는 오늘(13일) 공식 사이트를 통해 “온라인 증오 발언이 사회적 문제로 부상함에 따라 그 대응책을 마련할 필요성에 공감대가..."
535,"울산 '게놈 특구' 조성…""감염병 대응""",2021.01.13.,"울산시, 울산정보산업진흥원, UNIST, 울산대병원, 울산병원과 11개 바이오 기업 및 인공지능(AI) 기업이 이 사업에 공동 참여해 이르면 올해 완성한다.... 울산시는 원활한 사업화와 미비한 법적·윤리적 기준을 마련하기 위해 시 산하 기관생명윤리위원회(IRB), 인체유래물은행, 분양심사위원회를 구성..."
536,"AI '이루다' 성차별·혐오 논란…""대화 학습방법이 문제""",2021.01.21.,대화형 인공지능(AI) '이루다'가 성차별과 동성애·장애인 혐오 등 사회적으로 용인되지 않는 차별적인 발언을 학습하면서 논란이 커지고 있다. 사람과... 개발된 AI가 대화를 할수록 기본 데이터가 편향되면서다. 국내외에서 개발 목적대로 운영되지 못하는 사례들이 잇따르면서 AI 편향성과 윤리에 대한 지적이...
537,"""보험산업 비용절감 위주 대응, 디지털 경제선 한계"".. 대안책은",2021.01.20.,"사업모형 혁신을 위한 디지털 보험회사 진입·활성화, 알고리즘 감독 등 디지털 윤리 가이드라인을 마련하겠다는 입장이다. 또 온·오프라인 채널 통합, 온라인 보험서비스 등 경쟁촉진, 인공지능(AI) 활용, 판매채널 관점에서 사업모형 혁신 관련 연구를 지속해서 추진하겠다는 설명이다. 경영 투명성과 관련해..."
538,"[CES2021]박일평 “뉴노멀시대, 분야 간 경계 넘는 혁신 필요”",2021.01.13.,엘레멘트 AI(Element AI) CEO △ 드미트리 로스치닌(Dmitry Loschinin) 룩소프트(Luxoft) CEO 등의 패널과 함께 미래 기술과 비전에 대해 대화를 나눴다. 그는... LG전자는 이번 행사에서 △인공지능 △로봇 공학 △소비자 권리 △윤리 등 다양한 분야의 전문가와 함께 만든 대화·콘텐츠 형식 보고서인...
539,"`이루다` 서비스 잠정 중단…""알고리즘 개선 통해 보완하겠다""",2021.01.13.,"AI(인공지능) 챗봇 '이루다' 개발사인 스캐터랩은 해당 서비스를 잠정 중단하겠다고 밝혔다. 스캐터랩은 11일 오후 입장문을 통해 ""이루다가 특정... 특히 AI 챗봇이 장애인과 성소수자 등에 대한 혐오성 발언을 하면서, 사회적으로 AI 윤리문제를 촉발시켰다. 이루다는 스타트업 스캐터랩이 지난달 23일 페이스북..."
540,떠나간 이를 되돌린다는 것[오늘과 내일/김희균],2021.01.13.,"NHK와 야마하, ‘미소라 히바리 프로덕션’ 등이 1년 이상 그의 육성을 데이터화하고 이를 인공지능(AI)에 학습시킨 결과물이었다. 애잔한 목소리가 울려... ‘과연 고인은 이렇게 되살아나기를 원했을까’라는 원초적 물음부터 산 자의 그리움을 채우기 위해 죽은 자를 불러오는 게 적절한가에 대한 윤리적..."
