Unnamed: 0,제목,날짜,본문
590,"시민단체, 개인정보보호위원회에 '이루다' 개발사 엄정 조사 민원 제기",2021.01.11.,시민단체가 인공지능(AI) 챗봇 '이루다' 개발사에 대한 정부의 엄정한 조사를 요구하면서 개인정보보호법 개선을 촉구했습니다. 참여연대·진보네트워크센터·민주사회를위한변호사모임은 오늘(20일) 개인정보보호위원회에 이루다 개발사인 스캐터랩을 철저히 조사하라는 민원을 제기했다고 밝혔습니다. 이들은...
591,동성애·장애인 혐오 및 성차별 의혹 인공지능(AI) 이루다가 촉발한 'AI 윤리...,2021.01.11.,"연합뉴스에 따르면 인공지능(AI) 챗봇 '이루다'가 동성애·장애인 혐오 및 성차별을 학습한 것으로 보인다는 문제가 제기되면서 학계에서는 'AI 윤리' 논쟁이 불붙었다. 전문가들은 AI에 그저 데이터를 집어넣기만 하면 편향적일 수밖에 없다면서, AI가 사회적 약자·소수자를 차별하지 않도록 윤리 원칙을..."
592,"""레즈비언 싫어!"" AI 이루다…성희롱 이어 동성애 혐오 학습 논란",2021.01.11.,"인공지능(AI) 챗봇 '이루다'가 성적 접근에 시달렸다는 소식에 이어 동성애 혐오를 학습한 것으로 보인다는 우려가 제기됐습니다. 이재웅 전 쏘카 대표는 어제(9일) 페이스북에 글을 올려 ""AI 챗봇 이루다를 악용하는 사용자보다, 사회적 합의에 못 미치는 수준의 서비스를 제공한 회사가 문제""라고 비판했습니다. 이..."
593,[시론] '이루다'가 이루지 못한 꿈,2021.01.20.,요즘 인공지능(AI)이 다시 뜨겁다. ‘알파고’는 AI 기술 자체에 대한 생경함 때문에 경외감과 위기감 등으로 그 반응이 뜨거웠던 반면 ‘챗봇 이루다’는 기술 자체보다는 이를 개발하고 사용하는 사람의 윤리의식에 관심이 집중돼 있다. 알파고는 우리 사회에 슈퍼스타같이 등장해 AI의 혁신성과 그 가능성을...
594,"'이루다' 논란 커지자…AI윤리협회 ""서비스 중단하고 개선 촉구""",2021.01.10.,"한국인공지능윤리협회는 성희롱과 차별·혐오 논란이 일어난 AI챗봇 ‘이루다'에 대해 서비스 중단을 요청했다. 한국인공지능협회는 11일 성명서를 내고 ""인공지능 윤리 가이드라인을 지키지 못하고 출시한 AI 챗봇 서비스에 대해 서비스 중단을 요청하며, 추후 AI 윤리 가이드라인을 확인하고 적용하고 개선한..."
595,혐오 논란? AI챗봇 '이루다'는 왜 퇴출됐나?,2021.01.10.,"인공지능(AI) 챗봇 '이루다' 서비스가 혐오 발언 등 논란 끝에 서비스 잠정 중단을 결정했지만, 퇴출 선후 과정을 놓고 논쟁이 가열되고 있다. 이루다 개발사인 스캐터랩은 11일 공식입장문을 통해 ""부족한 점을 보완하겠다""고 밝혔지만, 개인정보보호위원회는 한국인터넷진흥원과 함께 스캐터랩이 개발과정에서..."
596,"'이루다' 개발사 스캐터랩 닷새만에 사과…""데이터 관리 신중치 못했다""",2021.01.11.,"개인정보 무단 이용 등 논란을 일으킨 인공지능(AI) 챗봇 '이루다' 스캐터랩이 사과문을 냈다. 각종 논란이 불거진 지 닷새만이다. 스캐터랩은 지난 13일 밤 사과문을 통해 ""개인정보 처리 관련 관계기관의 조사에 성실히 임하고 있다""며 ""그동안 서비스를 이용해주신 모든 이용자 여러분들께 진심으로..."
597,‘이루다’ 서비스 잠정 중단…“차별·혐오 개선하겠다”,2021.01.11.,혐오 발언과 개인정보 유출 등의 논란에 휩싸인 인공지능(AI) 챗봇 ‘이루다’가 서비스를 잠정 중단한다. 이루다 개발사인 스타트업 스캐터랩은 11일 오후 입장문을 내고 “부족한 점을 집중적으로 보완할 수 있도록 서비스 개선 기간을 거쳐 다시 찾아뵙겠다”고 밝혔다. 이어 “특정 소수집단에 대해 차별적...
598,"챗봇AI 이루다 논란, 기업 잘못일까",2021.01.12.,"""정부는 문제가 생겨야 문제 삼아 … 선제적 AI개발 어렵다"" 불명확한 개인정보보호 가이드라인에 피해 보는 것은 AI개발사 KISA-개보위 ""비식별화 과정 확인 어려워"" … 공동조사 진행 중 최근 논란이 불거진 스캐터랩의 인공지능(AI) 이루다를 단순 기업 탓으로 보기 힘들다는 주장이 나온다. 지난해 12월 출시된..."
599,"미래경영청년네트워크 ""청년들 AI 지능윤리교육 필요하다""",2021.01.08.,인문학과 철학을 바탕으로 세상을 이롭게 만들기 위해 결성된 청년들의 비영리단체인 미래경영청년네트워크(대표 성규빈)는 18일 인공지능(AI)의 올바른... 이를 토대로 최근 인공지능 챗봇 '이루다' 서비스가 '개인정보 유출 논란' 등 인공지능 윤리에 대한 문제에 휩싸여 해당 업체는 데이터베이스 전량 및...
600,"'이루다' 관련 단체소송 준비하지만..""위법 판단 쉽지 않아""",2021.01.12.,"스캐터랩의 인공지능(AI) 챗봇서비스 '이루다'가 개인정보 유출, 무단 활용 등의 논란에 휩싸이면서 스캐터랩이 제공한 서비스 '연애의 과학' 이용자들의 불만이 이어지고 있다. 사적인 대화내용이 이루다 개발에 활용됐다는 점을 뒤늦게 알게 된 이용자들은 단체소송도 불사하겠다는 입장인 것으로 알려졌지만..."
601,"민변 등 ""'이루다' 개발사, 개인정보법 위반 맞다""",2021.01.12.,"혐오 발언 논란과 개인정보 침해 의혹 속에 서비스를 중단한 인공지능(AI) 챗봇 '이루다'의 개발사 '스캐터랩'에 대해 시민단체들이 정부의 철저한 조사·처벌과 법적 대안 마련을 촉구했다. 민주사회를 위한 변호사모임·참여연대·진보네트워크센터·정보인권연구소는 13일 성명을 내고 ""개인정보보호위원회의..."
602,"[팩플]인간의 편견 그대로 배웠다, 혐오 내뱉는 AI '이루다 쇼크'",2021.01.12.,"스무살 여대생 컨셉의 인공지능(AI) 챗봇 '이루다'가 11일 결국 서비스 일시 중단을 결정했다. 서비스를 시작한지 20일 만이다. 인간의 기분 맞춰주는 게 목적인 AI 챗봇을 인간이 성희롱하는 것은 괜찮은지, AI 학습에 주입하는 데이터의 편향성 문제는 어떻게 해결해야하는지 등 이루다가 던진 질문들은..."
603,[VIEW POINT] AI 챗봇 이루다 `학대` 유감,2021.01.11.,"지난달 23일 서비스를 시작한 인공지능(AI) 챗봇 '이루다'가 뭇매를 맞고 서비스를 결국 중단했다. 미처 생각하지 못했던 타당한 지적도 꽤 많았지만, 유감스러운 점 또한 적지 않았다. 서로 경쟁하듯 서비스 결점을 찾아내는 과정이 그랬다. 20대 여대생으로 설정된 이루다를 향해 곤란한 질문을 우회적으로..."
604,"개인정보보호위, AI '이루다' 개인정보유출 논란 사실파악 작업 착수",2021.01.11.,개인정보보호위원회는 11일 '이루다'·'연애의 과학' 등을 개발한 인공지능(AI) 스타트업 스캐터랩이 개인정보보호법 등 관련 법을 어겼는지 사실관계를 파악하는 작업에 착수했다고 발표했다. 개보위는 스캐터랩이 개인정보를 수집·활용하는 과정에 기술 절차적인 위법·편법이 있었는지를 들여다 볼 것으로...
605,"AI 챗봇 '이루다', 도 넘은 게시글… 제작사 대표, 입 열었다",2021.01.11.,"스타트업 스캐터랩의 인공지능(AI) 챗봇 '이루다'가 연일 화제다. 마치 사람인 듯 착각하게 만드는 대화기술도 눈길을 끌었지만 그를 향한 수위 높은 대화 인증글들이 확산되면서다. 무엇보다 이용자의 수위 높은 발언에 대한 '이루다'의 대응이 기존 챗봇과 달랐다. 기존 챗봇이 19금 발언에 대해 ""무슨 말인지..."
606,[아!이뉴스]AI 윤리교육 사업자로 확대·LG유플러스는 2G와 '작별',2021.01.11.,방송통신위원회는 최근 인공지능(AI) 챗봇 '이루다' 논란 등에 따라 2022년부터는 AI 윤리교육 지원대상을 이용자에서 사업자로까지 확대키로 했다. 올해부터 이용자에게 AI 서비스의 비판적 이해 및 주체적 활용에 대한 교육을 실시한다. 내년부터는 신규예산을 확보해 AI 윤리교육 지원대상을 이용자에서...
607,"AI ‘이루다’ 개발사, 오늘 입장 낸다…서비스 중단 가능성",2021.01.15.,인공지능(AI) 챗봇 ‘이루다’를 둘러싼 여러 논란으로 정부 조사까지 받게 된 스타트업 스캐터랩이 11일 입장을 낼 것으로 보인다. 일각에선 서비스 중단설까지 나온다. 스캐터랩 관계자는 이날 오후 서울 성동구 스캐터랩 사무실에서 취재진과 만나 “오늘 입장문을 낼 계획”이라며 “외부 법률 자문 등...
608,"인공지능윤리협회 ""AI 윤리 어긴 이루다, 서비스 중단하라""",2021.01.11.,"포쓰저널 김유준 4th.telecom@gmail.com 인공지능(AI) 챗봇 '이루다'와 관련해 AI윤리 논쟁이 격해지는 가운데 학계에서 11일 ""이루다 서비스를 중단하라""는 성명이 나왔다.한국인공지능윤리협회는 이날 성명서를 내고 ""AI 챗봇으로 인해 AI의 편향성, 개인정보 유출, 악용 등 AI 윤리 문제가 논란이 됐다""며 ""AI..."
609,"AI 챗봇 개인정보 유출 논란…개보위 ""동의·활용 범위가 관건""",2021.01.11.,인공지능(AI) 챗봇 서비스 '이루다'를 둘러싸고 개인정보 유출 논란이 가열되고 있다. 개인정보보호위원회는 사실관계를 파악한 뒤 조사에 착수할지 결정할 방침이다. 김진해 개인정보보호위원회 대변인은 11일 “현재 논란이 이는 '이루다' 이슈에 관해 위원회에서 인지하고 있다”면서 “개인정보보호법 위반...
610,‘이루다’ 논란에…남궁훈 “규제로 혁신 가둘까 걱정…회사에 박수”,2021.01.11.,카카오게임즈 제공[이데일리 노재웅 기자] 남궁훈 카카오게임즈(293490) 대표가 최근 불거진 AI(인공지능) 챗봇 ‘이루다’의 성희롱과 차별·혐오 논란이 규제 강화로 이어질 것을 우려했다. 남궁 대표는 11일 자신의 페이스북 계정을 통해 “오늘 아침 뉴스를 보다 보니 AI 관련 규제론이 고개를 들려 하고...
611,"""레즈 싫어""""내가 장애인? 죽을래"" 혐오론자 돌변한 여성 AI",2021.01.11.,인공지능(AI) 챗봇 서비스 이루다 관련 논란이 갈수록 확산하고 있다. 이루다를 출시한 스타트업 스캐터랩은 일단 이루다 서비스를 중단하지 않겠다는 의사를 간접적으로 표명했다. 이루다는 20세 여대생의 인격을 기반으로 개발된 AI다. 스캐터랩이 지난해 12월 23일 출시한 AI 이루다는 2주간 각종 사회적...
612,"차별 · 혐오 논란 휩싸인 AI '이루다'…""서비스 잠정 중단""",2021.01.11.,<기자> 스무 살 여대생으로 설정된 인공지능 채팅 로봇 '이루다'의 소셜미디어 계정입니다. 논란이 됐던 장애인과 성소수자에 대한 생각을 직접 물어보니... [고학수/한국인공지능법학회장 : 금기어 숫자가 늘어난다고 이 이슈가 사라지지는 않을 거거든요? 사회에서 (AI) 기술이 어떻게 쓰일지 좀 더 깊이 있는...
613,‘이루다’ 중단한 스캐터랩 “이루다 ‘DB·딥러닝’ 데이터 전량 폐기” 결...,2021.01.11.,성희롱과 사회적 소수자에 대한 혐오 발언과 개인정보 유출 논란을 일으킨 인공지능(AI)챗봇 ‘이루다’의 관련 데이터베이스(DB)가 모두 폐기된다. 이루다 개발사인 스캐터랩는 15일 “'이루다'의 DB 및 학습에 사용된 딥러닝 대화 모델을 폐기하기로 결정했다”고 밝혔다. 스캐터랩은 “이루다 DB는 비식별화...
614,‘사만다가 현실로’…이루다는 어떻게 투자자 눈도장을 받았나,2021.01.15.,김종윤 대표는 “이루다가 다시 서비스를 재개하는 시점에는 모두의 바람처럼 사람들에게 더욱 이롭고 사랑받을 수 있는 인공지능(AI) 이루다로 돌아오겠다”라고 밝히기도 했다. 그러나 이루다 개발을 위해 카카오톡 대화를 수집하는 과정에서 직원들끼리 성적 대화를 재미 삼아 돌려보는 등 부적절한...
615,"AI 이루다 논란 ""개발자 윤리 강화"" vs ""이용자 윤리 돌아봐야""",2021.01.15.,인공지능(AI) 챗봇 이루다의 서비스는 잠정 중단됐지만 이루다가 지핀 AI 윤리논란에 대한 불씨는 점점 커지는 모습이다. 이루다가 일부 이용자와 대화에서 편향적인 답변을 하는 모습을 보이며 생긴 논란은 AI를 개발하는 개발자의 윤리의식에 대한 문제로까지 확대되고 있다. AI의 대중화가 성큼 가까워진...
617,사람이 되고픈 꿈 못 이룬 ‘이루다’,2021.01.14.,"이런 시대의 흐름과 잘 맞아떨어진 서비스 중 하나가 바로 인공지능(AI) 채팅봇(챗봇) ‘이루다’였습니다. 스타트업 스캐터랩이 개발한 이 서비스는 이용자들이 “진짜 사람과 대화하는 것 같다”는 호평 속에 입소문을 탔습니다. 기존에도 챗봇 서비스들이 여럿 있었지만, &apos;이루다&apos;는 사용자들의..."
618,이재웅 “이루다를 계기로 인간들의 규범과 윤리도 보완해야”,2021.01.14.,"개인정보 유출과 소수자에 대한 혐오 발언 등 논란에 휩싸인 인공지능(AI) 챗봇 ‘이루다’가 서비스를 잠정 중단한 가운데 이를 기회로 ‘AI 서비스의 사회적 책임, 윤리 문제를 재점검해야 한다’는 의견이 나왔다. 이재웅 전 쏘카 대표는 지난 11일 밤 이루다의 개발사 스캐터랩이 서비스 중단을 발표한 직후..."
619,"‘이루다’ 개발사, ‘깃허브’ 유출 인정…“조사 성실히 임하겠다”",2021.01.12.,인공지능(AI) 챗봇 ‘이루다’ 개발사인 스캐터랩이 이루다 관련 개발 기록을 오픈소스 공유 플랫폼 ‘깃허브’에 공유했다는 사실을 인정했다. 회사 측은 “재발 방지를 위해 노력하겠다”며 사과했다. 14일 업계에 따르면 스캐터랩은 전날 낸 사과문에서 깃허브에 오픈소스로 공유한 데이터에 내부 테스트...
